,Customer_ID,Transaction_ID,Product,Sales_Amount,Quantity,SKU
40484,17991,50927,pet care,12.87,1.0,DWJC4
40485,17991,50927,butter,31.77,1.0,3YDVF
40486,1660,50928,house keeping products,12.95,1.0,5O2CO
40487,1660,50928,dish cleaner,1.69,1.0,S7QET
40488,18738,50930,chicken,138.68,3.0,YZ3CK
40489,17028,50931,mustard,16.77,1.0,OIOTM
40490,17028,50931,UHT-milk,5.18,1.0,1JAIF
40491,19723,50932,berries,1.58,1.0,72EUE
40492,19441,50933,berries,8.42,1.0,0CKHT
40493,17284,50934,decalcifier,10.2,1.0,UWKXU
40494,19668,50936,frozen vegetables,16.82,1.0,JHUY4
40495,17301,50939,liqueur,10.15,1.0,DGPZK
40496,10101,34814,berries,20.64,1.0,2VWI7
40497,14776,50941,fruit/vegetable juice,3.82,1.0,V8L6W
40498,17470,50942,dessert,42.16,2.0,TGDAD
40499,16899,50948,pasta,20.1,1.0,PFUQ1
40500,16262,50949,mustard,17.97,2.0,U47J1
40501,17443,50951,margarine,16.82,1.0,GQ4V9
40502,10696,34815,margarine,41.31,1.0,NFEKU
40503,22274,50952,detergent,11.38,1.0,7GQRJ
40504,11607,50954,spices,4.04,1.0,7TRXD
40505,11607,50954,tidbits,36.41,1.0,IRQZ4
40506,11607,50954,berries,15.83,1.0,20XCP
40507,11607,50954,decalcifier,27.57,2.0,4MO0M
40508,12324,50955,pasta,6.92,1.0,A9P11
40509,12324,50955,ketchup,10.32,1.0,R12GW
40510,12324,50955,margarine,21.69,1.0,BOH1U
40511,12326,50956,canned vegetables,18.81,1.0,B1ZWS
40512,17873,50958,soda,8.62,1.0,ER70A
40513,17873,50958,decalcifier,7.2,3.0,7LJOW
40514,17873,50958,ketchup,6.52,2.0,EG9SP
40515,17873,50958,margarine,21.69,1.0,BOH1U
40516,17873,50958,ketchup,2.64,1.0,W14J3
40517,11158,50959,decalcifier,8.67,1.0,0OZBT
40518,11158,50959,other vegetables,11.02,2.0,0ZTQC
40519,15785,50961,preservation products,36.67,1.0,GWONJ
40520,15785,50961,preservation products,60.41,2.0,QAE6E
40521,17425,34817,berries,4.7,1.0,GAE9M
40522,21115,50962,margarine,21.69,1.0,BOH1U
40523,18137,50964,citrus fruit,7.14,2.0,RYK04
40524,18137,50964,UHT-milk,6.57,1.0,QKSXC
40525,18137,50964,skin care,6.84,1.0,0ZEQ8
40526,18137,50964,decalcifier,10.23,1.0,VL9SL
40527,18137,50964,Instant food products,41.69,3.0,OUC6J
40528,21336,50967,Instant food products,41.7,1.0,519IW
40529,21336,50967,candy,7.27,1.0,WW8FZ
40530,17138,50969,house keeping products,17.66,1.0,F79YP
40531,17282,50970,dessert,5.43,2.0,MZL43
40532,11333,50971,popcorn,22.56,1.0,RXJGR
40533,20567,50973,pip fruit,12.0,6.0,TDARA
40534,7586,50974,pip fruit,6.06,1.0,R95YY
40535,11447,50975,cream,8.49,1.0,520UE
40536,14880,34818,pasta,6.75,1.0,Z7NJ2
40537,20407,50979,detergent,7.43,1.0,CHY0A
40538,10878,50980,pastry,98.9,1.0,SFLXL
40539,17102,50981,butter milk,58.66,2.0,UB6IN
40540,17102,50981,ketchup,9.54,1.0,Y1XFJ
40541,20369,50983,specialty chocolate,60.18,1.0,NI0T0
40542,12451,50987,detergent,7.37,1.0,QR49F
40543,12451,50987,detergent,11.38,1.0,7GQRJ
40544,12451,50987,male cosmetics,13.98,1.0,ZD3Z4
40545,19974,50990,margarine,5.35,1.0,XDKKN
40546,13659,50991,mustard,2.21,1.0,QLX8W
40547,6360,50992,berries,17.13,2.0,EFQ0Q
40548,13808,50993,cream,8.49,1.0,520UE
40549,11070,50994,male cosmetics,9.5,1.0,K6UBC
40550,11070,50994,fruit/vegetable juice,6.38,1.0,A72X8
40551,20425,50996,berries,18.36,2.0,NBRSF
40552,16517,34821,pudding powder,39.11,2.0,B78UJ
40553,16517,34821,UHT-milk,8.32,1.0,WN5M8
40554,16517,34821,berries,3.46,1.0,4L6WG
40555,10297,50997,dish cleaner,3.41,1.0,MRE4J
40556,16327,50999,detergent,22.77,2.0,7GQRJ
40557,14787,51004,spices,17.13,2.0,B9C2I
40558,15860,34823,margarine,19.17,2.0,M4315
40559,3444,34824,house keeping products,17.33,1.0,T619A
40560,10262,51006,detergent,11.38,1.0,7GQRJ
40561,10262,51006,ready soups,18.12,1.0,TTXER
40562,13964,51010,pasta,21.34,1.0,ZE55T
40563,13964,51010,dish cleaner,7.12,1.0,BDVOW
40564,13553,51011,house keeping products,9.38,1.0,KZ80B
40565,16378,51014,specialty bar,258.64,1.0,4AJLB
40566,10119,51016,soda,23.04,1.0,JKGTH
40567,21557,51018,canned vegetables,9.69,1.0,L5838
40568,21557,51018,cream,14.43,1.0,5FESW
40569,17189,34826,dessert,6.4,1.0,7BXS6
40570,14137,51020,sugar,6.87,1.0,VAT9S
40571,11962,51021,detergent,11.38,1.0,7GQRJ
40572,14135,51025,canned vegetables,20.25,1.0,RFE5X
40573,16418,51026,canned vegetables,26.57,1.0,V95C2
40574,16418,51026,frozen vegetables,11.43,1.0,CDHNN
40575,16494,51027,dessert,10.68,1.0,DDH3V
40576,13569,51028,tidbits,40.89,1.0,44RUE
40577,13569,51028,margarine,31.18,1.0,UB1BI
40578,16154,51029,candy,11.04,3.0,0ZL4S
40579,16154,51029,decalcifier,9.39,1.0,2IA22
40580,16154,51029,berries,15.83,1.0,20XCP
40581,16154,51029,margarine,11.04,3.0,CYAX0
40582,16154,51029,butter,63.54,2.0,3YDVF
40583,12698,51030,pasta,6.92,1.0,A9P11
40584,18789,51031,house keeping products,8.65,1.0,81AIS
40585,18789,51031,house keeping products,22.5,1.0,OE0WZ
40586,17119,34828,margarine,16.46,1.0,I8LJF
40587,17119,34828,margarine,9.66,2.0,JK08J
40588,14928,51032,decalcifier,9.57,2.0,UO4JS
40589,14928,51032,butter,8.1,1.0,SJ1N5
40590,14928,51032,margarine,2.67,1.0,YBTUP
40591,14928,51032,margarine,19.17,2.0,08F28
40592,17332,51033,berries,3.29,1.0,OOJH8
40593,17332,51033,berries,4.94,1.0,NKYA0
40594,16525,51034,berries,18.52,1.0,8FKB6
40595,16525,51034,Instant food products,12.3,1.0,M8VNR
40596,16605,51035,turkey,14.97,2.0,J86AK
40597,16605,51035,turkey,14.97,2.0,M780D
40598,10119,51037,detergent,11.38,1.0,7GQRJ
40599,14513,51038,ready soups,18.12,1.0,TTXER
40600,16419,51039,fruit/vegetable juice,6.35,1.0,536VK
40601,9790,34829,decalcifier,7.37,1.0,VGPG0
40602,14971,51040,spices,5.73,2.0,BLH3I
40603,14971,51040,butter,16.8,1.0,JO2C3
40604,14971,51040,long life bakery product,17.87,2.0,R8GC5
40605,14971,51040,margarine,19.88,2.0,U6L1W
40606,19453,51043,butter milk,242.75,1.0,PZ1G1
40607,20884,51044,pants,137.62,2.0,0VFO4
40608,20884,51044,other vegetables,26.1,2.0,9Y7M0
40609,10796,51045,detergent,7.43,1.0,CHY0A
40610,10796,51045,detergent,7.81,1.0,ZHQJ1
40611,10796,51045,cream,8.88,1.0,GWJMM
40612,17096,51048,decalcifier,15.55,1.0,7MF2V
40613,17243,51050,pet care,25.74,2.0,DWJC4
40614,17560,51052,home appliance,120.6,3.0,J28SW
40615,16934,51053,pasta,6.54,1.0,W8V34
40616,17512,51056,ready soups,12.96,1.0,N08KW
40617,9752,51057,canned vegetables,12.5,1.0,PQ5EZ
40618,15964,51060,dessert,7.73,2.0,W1ZMG
40619,15964,51060,pet care,12.87,1.0,DWJC4
40620,15964,51060,mustard,6.87,2.0,GHG1T
40621,16940,51061,pasta,8.73,2.0,AODV3
40622,16940,51061,pizza,7.8,0.1,CO8TB
40623,16940,51061,fruit/vegetable juice,14.05,1.0,CTN07
40624,16940,51061,spices,7.0,2.0,8XU9Y
40625,22124,51062,berries,15.83,1.0,20XCP
40626,22124,51062,skin care,35.03,3.0,G8QOG
40627,22124,51062,berries,8.29,1.0,I1JEE
40628,15184,51063,citrus fruit,14.17,1.0,FY7EH
40629,13349,51064,citrus fruit,4.57,1.0,0S4F6
40630,13349,51064,citrus fruit,10.27,1.0,M1SUW
40631,21728,51065,house keeping products,19.02,1.0,MXDHL
40632,21728,51065,flower soil/fertilizer,21.75,1.0,XEP2E
40633,14677,51066,flower soil/fertilizer,22.44,1.0,QHG67
40634,22233,33069,pip fruit,5.94,1.0,CVILM
40635,11953,51070,dish cleaner,17.5,2.0,J2LBX
40636,11953,51070,cream,15.62,1.0,ERTYE
40637,16421,51075,frozen vegetables,34.98,3.0,DJMIH
40638,14658,51078,frozen vegetables,34.98,3.0,DJMIH
40639,17028,51079,mustard,16.75,1.0,OIOTM
40640,13433,51080,dessert,2.49,1.0,TDIEQ
40641,17600,51082,other vegetables,22.92,1.0,05O3Z
40642,17600,51082,margarine,3.65,1.0,YVZC5
40643,17600,51082,chicken,10.53,1.0,77QNY
40644,17600,51082,ketchup,2.96,1.0,Q9G2U
40645,20615,51083,spices,8.98,1.0,GGYTB
40646,20615,51083,decalcifier,3.3,1.0,OOS8E
40647,20615,51083,ketchup,10.32,1.0,R12GW
40648,17946,51084,skin care,4.41,1.0,4J10Q
40649,21845,51085,fruit/vegetable juice,3.82,1.0,V8L6W
40650,21845,51085,dish cleaner,5.75,1.0,EZNY2
40651,21845,51085,flower soil/fertilizer,22.38,1.0,ULY8T
40652,17061,51086,specialty fat,10.57,2.0,LLC2F
40653,17061,51086,butter,5.61,1.0,8C752
40654,17061,51086,dessert,19.3,5.0,W1ZMG
40655,17061,51086,skin care,9.7,2.0,AJVOG
40656,17061,51086,decalcifier,13.47,1.0,JJMII
40657,17061,51086,berries,2.04,1.0,GKNOY
40658,17061,51086,soda,3.06,2.0,707VJ
40659,14944,51087,soda,11.01,1.0,57BHI
40660,14944,51087,soda,96.23,2.0,DOZVN
40661,16483,51088,butter,5.61,1.0,8C752
40662,16483,51088,ketchup,29.04,1.0,GUUG4
40663,16483,51088,pet care,25.74,2.0,DWJC4
40664,16483,51088,margarine,7.37,2.0,CYAX0
40665,19368,51089,spices,8.6,3.0,BLH3I
40666,19368,51089,decalcifier,7.1,2.0,KQVC1
40667,10230,51090,other vegetables,16.93,2.0,V42V0
40668,10230,51090,other vegetables,56.3,4.0,MQQOV
40669,12631,51091,margarine,18.91,1.0,79GEL
40670,12631,51091,spices,4.59,1.0,1IX2L
40671,12260,51094,decalcifier,20.82,1.0,DCQM1
40672,12260,51094,margarine,7.27,1.0,HIR55
40673,12260,51094,other vegetables,13.05,1.0,9Y7M0
40674,15540,51099,detergent,65.18,2.0,2A1CW
40675,11209,51100,pasta,21.34,1.0,ZE55T
40676,11209,51100,dessert,19.5,1.0,IBB51
40677,16373,51102,ketchup,5.46,2.0,360JS
40678,16373,51102,spices,1.82,1.0,FJZC4
40679,16373,51102,decalcifier,8.31,1.0,CAJD4
40680,16373,51102,dessert,7.8,2.0,N0KQJ
40681,17097,51104,soda,11.01,1.0,57BHI
40682,17097,51104,soda,48.47,1.0,DAIME
40683,20289,51109,margarine,17.0,2.0,TM5MS
40684,15965,51112,house keeping products,10.57,1.0,A4R06
40685,17130,51113,berries,3.3,1.0,XNDWG
40686,17212,51114,berries,11.0,1.0,KE8SR
40687,12320,51117,ketchup,2.47,2.0,THI3S
40688,12320,51117,butter,291.81,1.0,3NCL3
40689,17908,51118,margarine,16.54,1.0,226UR
40690,17908,51118,chicken,6.9,1.0,XFAEF
40691,13556,51119,decalcifier,13.61,2.0,JPNAY
40692,13556,51119,margarine,39.48,1.0,AR89N
40693,13556,51119,other vegetables,26.1,2.0,9Y7M0
40694,13556,51119,butter,31.77,1.0,3YDVF
40695,10371,51121,mustard,7.49,1.0,XJCRL
40696,10371,51121,pip fruit,14.94,1.0,0S375
40697,9797,51122,decalcifier,3.3,1.0,OOS8E
40698,19582,51123,chicken,5.66,1.0,A72OR
40699,17751,51125,margarine,26.17,3.0,1EIY7
40700,15762,34833,abrasive cleaner,9.48,1.0,H0PL2
40701,13211,51126,candy,8.48,1.0,UFXA9
40702,11006,51130,decalcifier,4.8,2.0,7LJOW
40703,18904,51132,detergent,7.9,1.0,MGNU4
40704,18904,51132,detergent,7.9,1.0,5W8HC
40705,18904,51132,tropical fruit,6.54,24.0,TD3DD
40706,18904,51132,tropical fruit,6.54,20.0,EEI1Q
40707,18904,51132,tropical fruit,6.9,1.0,4TTS2
40708,22056,51133,fruit/vegetable juice,5.37,1.0,YTP53
40709,11549,51134,tidbits,22.62,1.0,DCKPW
40710,11549,51134,other vegetables,48.54,2.0,4D95F
40711,17796,51138,cream,4.98,1.0,ZUN8X
40712,15739,51139,berries,11.85,4.0,1LEE7
40713,15739,51139,berries,21.6,1.0,L41UM
40714,13110,51142,decalcifier,12.63,1.0,9LQGA
40715,13110,51142,margarine,40.59,1.0,NFEKU
40716,13110,51142,spices,51.82,2.0,OJS5N
40717,21729,51145,whisky,37.99,1.0,B03W9
40718,10277,51147,palm oil,34.38,1.0,HPEW5
40719,10277,51147,frozen vegetables,27.69,1.0,7LUGF
40720,11528,51149,chicken,179.07,1.0,IWJFO
40721,16101,51150,brandy,37.48,1.0,MXBI1
40722,1685,51151,male cosmetics,17.79,1.0,V0DKY
40723,9972,51153,butter,31.77,1.0,3YDVF
40724,20280,51154,chicken,99.45,3.0,2GC0V
40725,20280,51154,pasta,6.92,1.0,A9P11
40726,20280,51154,mustard,3.44,1.0,GHG1T
40727,19723,51155,berries,17.34,1.0,DP9T6
40728,16409,51156,detergent,11.38,1.0,7GQRJ
40729,17825,51158,butter,3.7,1.0,UIEKH
40730,17825,51158,spices,17.76,2.0,CTQEH
40731,17825,51158,ketchup,9.9,1.0,CDW3A
40732,17825,51158,decalcifier,7.94,2.0,AA3Y0
40733,17825,51158,margarine,18.08,3.0,6DVMD
40734,17825,51158,ketchup,2.64,1.0,W14J3
40735,21239,51160,decalcifier,42.08,1.0,D7AMQ
40736,21239,51160,chicken,6.9,1.0,XFAEF
40737,21239,51160,chicken,21.03,2.0,3BG6B
40738,11070,51162,male cosmetics,9.5,1.0,QI2XA
40739,18105,51163,ketchup,5.46,2.0,360JS
40740,18105,51163,other vegetables,8.4,1.0,PV9XZ
40741,18105,51163,spices,16.52,1.0,TIE11
40742,18105,51163,decalcifier,188.32,1.0,2A3WS
40743,18105,51163,margarine,21.69,1.0,BOH1U
40744,17096,51166,decalcifier,31.12,2.0,7MF2V
40745,15628,51168,frozen vegetables,10.38,1.0,70S57
40746,14146,51169,fruit/vegetable juice,6.35,1.0,536VK
40747,12140,51170,other vegetables,25.18,1.0,B87MU
40748,12140,51170,margarine,11.49,3.0,J8DD7
40749,12140,51170,Instant food products,41.69,3.0,OUC6J
40750,12964,51171,pasta,6.25,1.0,LI0IX
40751,12964,51171,margarine,20.98,1.0,LJLH0
40752,20930,51172,preservation products,13.44,1.0,EV6K0
40753,17038,51173,pasta,6.92,1.0,A9P11
40754,17038,51173,waffles,67.95,1.0,W6RZ8
40755,9949,51175,tropical fruit,3.27,10.0,EEI1Q
40756,14422,51176,salt,16.02,1.0,P1T5K
40757,17398,51178,chicken,5.5,1.0,U4XSE
40758,17398,51178,detergent,6.18,1.0,UK9ZG
40759,17571,51179,pip fruit,33.26,1.0,4FD43
40760,16422,51181,sugar,20.8,1.0,2BA9G
40761,13982,51186,other vegetables,20.84,1.0,LJ26I
40762,18545,51187,pip fruit,22.42,1.0,VBVDE
40763,18545,51187,ready soups,6.7,1.0,G28BD
40764,18545,51187,ready soups,5.96,1.0,PUDYL
40765,11797,51188,cream,6.74,1.0,4BVUF
40766,21582,51189,pasta,19.21,1.0,ARZ2R
40767,17029,51190,dessert,5.58,1.0,ISRFR
40768,16117,51191,detergent,10.9,1.0,MYO3P
40769,15892,51192,citrus fruit,9.46,1.0,69A7P
40770,19071,51193,whisky,40.5,1.0,GEW7S
40771,13950,51195,chicken,6.35,1.0,3UH0F
40772,22096,51196,butter,63.54,2.0,3YDVF
40773,11042,51199,waffles,61.28,1.0,7J2DT
40774,11042,51199,berries,13.58,3.0,CWB61
40775,11042,51199,butter,16.8,1.0,JO2C3
40776,11042,51199,spices,4.96,1.0,1ASX6
40777,11042,51199,decalcifier,9.39,1.0,2IA22
40778,11042,51199,chicken,10.52,1.0,3BG6B
40779,11042,51199,pet care,25.74,2.0,DWJC4
40780,11042,51199,chicken,36.97,2.0,80GQW
40781,11042,51199,margarine,14.73,4.0,CYAX0
40782,11042,51199,nut snack,15.99,1.0,J43YE
40783,632,51200,margarine,4.37,1.0,QWO2A
40784,632,51200,skin care,5.78,1.0,SBD8R
40785,11926,51206,frankfurter,12.25,1.0,J4MPJ
40786,4478,34838,margarine,11.48,1.0,5S43J
40787,4478,34838,pasta,6.92,1.0,A9P11
40788,18995,51207,brandy,44.01,1.0,L8Q37
40789,17294,51208,spices,3.63,2.0,FJZC4
40790,17294,51208,butter,291.81,1.0,3NCL3
40791,17294,51208,spices,8.6,3.0,BLH3I
40792,17294,51208,other vegetables,25.18,1.0,B87MU
40793,17294,51209,misc. beverages,73.59,3.0,MPLG7
40794,11909,51210,berries,14.8,3.0,NKYA0
40795,15986,51214,spices,9.07,1.0,9ZIBA
40796,15986,51214,berries,8.29,1.0,I1JEE
40797,15986,51214,dish cleaner,13.44,1.0,MM3E0
40798,2186,51215,whisky,18.79,1.0,QBEYE
40799,16814,51217,fruit/vegetable juice,11.04,1.0,M4TM4
40800,11672,51218,Instant food products,4.28,2.0,5TPXK
40801,11672,51218,ketchup,2.84,1.0,S79EQ
40802,10764,51221,yogurt,17.46,1.0,9QP7J
40803,10764,51221,Instant food products,27.8,2.0,OUC6J
40804,17390,33070,cream,21.0,1.0,LGT7L
40805,14967,51228,berries,20.64,1.0,2VWI7
40806,14967,51228,berries,4.7,1.0,88T6V
40807,17049,34839,dish cleaner,9.69,1.0,L6L4O
40808,16606,34840,cocoa drinks,15.15,1.0,2WKBS
40809,18940,51237,liqueur,6.06,1.0,1AORX
40810,18940,51237,Instant food products,41.69,3.0,OUC6J
40811,20273,51240,house keeping products,5.18,1.0,WG7HI
40812,19151,51241,detergent,12.35,1.0,U6GWD
40813,16918,34842,zwieback,12.25,1.0,EE1JA
40814,17755,51245,butter,15.0,1.0,7GMLP
40815,17755,51245,other vegetables,50.37,2.0,B87MU
40816,17755,51245,spices,25.91,1.0,OJS5N
40817,17755,51245,tropical fruit,19.09,70.0,CYRX4
40818,11431,51246,decalcifier,8.67,1.0,0OZBT
40819,11431,51246,margarine,13.61,2.0,5W5FN
40820,20846,34844,house keeping products,10.57,1.0,GQH4S
40821,21345,51247,frozen vegetables,22.62,1.0,W45SJ
40822,19983,51251,cocoa drinks,30.3,2.0,2WKBS
40823,18802,51253,cream,8.49,1.0,520UE
40824,17181,51254,berries,18.15,1.0,7L73L
40825,17181,51254,pasta,40.2,2.0,PFUQ1
40826,18883,51255,citrus fruit,11.37,3.0,IL1H8
40827,18588,51261,cream,25.5,2.0,NKEJZ
40828,15447,51262,perfume,52.39,1.0,FKJ80
40829,17228,51263,specialty fat,29.59,1.0,KK3R7
40830,17228,51263,margarine,7.67,2.0,J8DD7
40831,17228,51263,citrus fruit,9.46,1.0,69A7P
40832,17228,51263,spices,3.51,1.0,8XU9Y
40833,10974,51265,other vegetables,25.18,1.0,B87MU
40834,10974,51265,other vegetables,21.03,2.0,MKREJ
40835,15763,51266,pet care,9.54,1.0,GIAF2
40836,16959,51267,ready soups,11.19,1.0,G28BD
40837,14606,51268,citrus fruit,2.59,1.0,0T6EB
40838,15759,51269,citrus fruit,13.56,1.0,OMSZH
40839,15759,51269,dish cleaner,19.98,3.0,F2HBX
40840,18715,51272,house keeping products,8.32,1.0,3QNEE
40841,12949,51273,tropical fruit,6.54,20.0,EEI1Q
40842,11245,51275,frankfurter,11.93,2.0,311FH
40843,10067,51277,dessert,3.85,1.0,W1ZMG
40844,11579,51279,Instant food products,2.15,1.0,5TPXK
40845,11579,51279,pasta,20.1,1.0,PFUQ1
40846,17278,51280,citrus fruit,28.59,3.0,F8THC
40847,17982,51283,tidbits,36.41,1.0,IRQZ4
40848,17982,51283,misc. beverages,33.46,1.0,X09K0
40849,17982,51283,chicken,5.32,1.0,5I93F
40850,17299,51284,spices,17.97,2.0,GGYTB
40851,17299,51284,margarine,18.67,2.0,HCTMU
40852,17299,51284,pet care,25.74,2.0,DWJC4
40853,15569,51285,berries,13.61,2.0,YRULF
40854,15569,51285,soda,4.94,2.0,TNY4W
40855,15569,51285,ketchup,5.64,2.0,ABSRX
40856,15569,51285,pasta,11.29,2.0,0D3EZ
40857,10058,51288,margarine,10.3,2.0,N1PEK
40858,10058,51288,chicken,30.3,2.0,0LCSZ
40859,15758,51290,berries,13.61,2.0,YRULF
40860,15758,51290,pasta,6.25,1.0,LI0IX
40861,15758,51290,chicken,7.92,1.0,YDKX3
40862,15758,51290,pasta,5.64,1.0,0D3EZ
40863,21303,51291,mustard,17.97,2.0,U47J1
40864,17025,51292,specialty fat,15.87,3.0,LLC2F
40865,17025,51292,brandy,44.01,1.0,6L4GO
40866,18204,51293,Instant food products,2.15,1.0,5TPXK
40867,18204,51293,pasta,20.1,1.0,PFUQ1
40868,18204,51293,dessert,8.18,1.0,MLDO2
40869,18204,51293,specialty bar,12.33,1.0,STLLT
40870,10197,51297,tropical fruit,3.27,10.0,EEI1Q
40871,8431,51298,UHT-milk,12.45,1.0,FD2FL
40872,12912,51299,margarine,10.74,2.0,2BK2Z
40873,12912,51299,candy,13.5,1.0,QJ00W
40874,12912,51299,pasta,4.0,1.0,AYAJU
40875,12912,51299,tidbits,36.41,1.0,IRQZ4
40876,12912,51299,decalcifier,9.39,1.0,2IA22
40877,12912,51299,pizza,7.8,0.1,CO8TB
40878,12912,51299,specialty fat,44.62,4.0,DZZBG
40879,12912,51299,spices,7.0,2.0,8XU9Y
40880,12912,51299,spices,10.27,2.0,3LK09
40881,17873,34848,decalcifier,7.2,3.0,7LJOW
40882,17873,34848,margarine,25.45,1.0,BOH1U
40883,17759,51300,brandy,15.96,1.0,BBGH1
40884,15619,51304,pasta,5.24,2.0,2EZ4J
40885,15611,51305,berries,3.46,1.0,4L6WG
40886,10474,51306,detergent,12.08,1.0,QKP0O
40887,10474,51306,house keeping products,8.32,1.0,T311N
40888,20870,51308,butter,63.54,2.0,3YDVF
40889,20870,51308,dish cleaner,7.49,1.0,ISNFA
40890,13407,51309,fruit/vegetable juice,24.67,1.0,GLSK6
40891,5282,51311,citrus fruit,10.27,1.0,M1SUW
40892,18431,32923,yogurt,8.56,1.0,KSC1E
40893,18431,32923,Instant food products,8.52,1.0,147E0
40894,18842,34849,butter,3.7,1.0,UIEKH
40895,18842,34849,decalcifier,120.54,2.0,RLX5C
40896,15057,51312,chicken,11.16,1.0,ZCJOU
40897,17354,51314,house keeping products,17.33,1.0,T619A
40898,11285,51315,chicken,5.5,1.0,U4XSE
40899,11285,51315,margarine,12.88,1.0,KE0PX
40900,11285,51315,margarine,15.84,2.0,ZDER3
40901,11285,51315,decalcifier,26.51,1.0,V837Q
40902,15480,51317,detergent,11.32,1.0,AHF52
40903,18710,51318,spices,4.04,1.0,3GTLH
40904,18710,51318,butter,5.64,1.0,SJXBP
40905,18710,51318,margarine,26.14,1.0,EQVEN
40906,16383,51319,butter,157.26,4.0,RSCTQ
40907,16383,51319,candy,25.04,1.0,5A9IE
40908,13413,51320,chicken,5.66,1.0,A72OR
40909,13413,51320,decalcifier,188.32,1.0,2A3WS
40910,16041,51322,mustard,8.46,1.0,GUFMQ
40911,16041,51322,cream,4.98,1.0,ZUN8X
40912,18733,51324,pasta,9.75,1.0,GB9RX
40913,14884,51325,house keeping products,3.48,1.0,6931C
40914,12731,51326,mustard,6.87,2.0,GHG1T
40915,12731,51326,mustard,2.17,1.0,OHYWB
40916,12731,51326,cream,4.98,1.0,ZUN8X
40917,13396,51327,pasta,19.21,1.0,ARZ2R
40918,17975,51328,berries,9.18,1.0,NBRSF
40919,12511,51330,chicken,4.88,1.0,754HG
40920,12511,51330,butter,4.54,1.0,MBQ30
40921,12511,51330,margarine,3.82,1.0,J8DD7
40922,10502,51332,mustard,10.96,1.0,P9S1S
40923,19301,51333,pip fruit,6.69,1.0,EZ65T
40924,19301,51333,fruit/vegetable juice,14.0,1.0,DJ7YG
40925,19301,51333,fruit/vegetable juice,19.56,1.0,NABDK
40926,10828,51334,berries,13.61,2.0,YRULF
40927,10828,51334,butter,33.6,2.0,JO2C3
40928,10828,51334,margarine,10.5,2.0,W85U8
40929,10828,51334,decalcifier,6.57,2.0,2XHV6
40930,10828,51334,chicken,16.62,1.0,3Q4HX
40931,10828,51334,butter,63.54,2.0,3YDVF
40932,12903,51336,dish cleaner,30.87,2.0,PZOUM
40933,17401,51337,pasta,21.34,1.0,ZE55T
40934,11061,51338,turkey,10.62,1.0,UNS6E
40935,11799,51339,butter,97.98,1.0,QSKQY
40936,12475,51343,pasta,3.82,1.0,DH69K
40937,17968,51344,dessert,3.85,1.0,W1ZMG
40938,18872,51345,fruit/vegetable juice,10.81,1.0,W731S
40939,21667,51346,mustard,11.75,1.0,C36YG
40940,10733,51347,dish cleaner,5.75,1.0,EZNY2
40941,14959,51351,dish cleaner,21.96,1.0,UQR4J
40942,18699,51352,butter,226.06,3.0,LDPE9
40943,19732,51353,butter,97.98,1.0,QSKQY
40944,19732,51353,butter,192.58,0.66,IH9J2
40945,19732,51353,other vegetables,36.41,1.5,4D95F
40946,19732,51353,margarine,43.91,1.0,W59QS
40947,19732,51353,spices,13.79,3.0,1IX2L
40948,11290,51355,dish cleaner,21.96,1.0,UQR4J
40949,11290,51355,dish cleaner,18.63,1.0,7BGJ9
40950,14963,51356,detergent,6.62,1.0,PZAIH
40951,16655,51358,ready soups,12.96,1.0,N08KW
40952,12695,51360,canned beer,12.38,1.0,9C7WZ
40953,21134,51364,house keeping products,10.57,1.0,A4R06
40954,13979,34853,margarine,13.27,1.0,P04QO
40955,16674,51365,fruit/vegetable juice,6.35,1.0,536VK
40956,17922,51368,yogurt,4.43,1.0,Z1G08
40957,17922,51368,other vegetables,25.18,1.0,B87MU
40958,17922,51368,decalcifier,13.47,1.0,JJMII
40959,17922,51368,berries,3.3,1.0,4ZFSH
40960,17922,51368,dessert,27.21,2.0,NJ0HK
40961,17284,51370,yogurt,22.27,1.0,XW3IQ
40962,12036,51371,ketchup,72.41,3.0,ML051
40963,12036,51371,decalcifier,6.23,1.0,XJUD6
40964,12036,51371,margarine,8.37,2.0,TP9K5
40965,12036,51371,spices,4.59,1.0,1IX2L
40966,14126,51372,house keeping products,11.25,2.0,SANGZ
40967,14126,51372,frozen vegetables,10.48,1.0,DJMIH
40968,14126,51372,ready soups,5.96,1.0,PUDYL
40969,21065,51373,dessert,85.77,2.0,SDO0C
40970,21065,51373,liquor,68.8,5.0,CL9UZ
40971,21065,51373,liquor,41.28,3.0,TXRTH
40972,21065,51373,liquor,123.85,9.0,P4SUH
40973,16033,51375,specialty fat,11.16,1.0,DZZBG
40974,16033,51375,waffles,67.95,1.0,W6RZ8
40975,20998,51376,specialty fat,129.82,2.0,OBQNH
40976,21122,51378,canned vegetables,17.13,1.0,MGZ43
40977,12140,51379,margarine,7.74,3.0,40874
40978,17204,51380,dish cleaner,12.48,1.0,EGB8E
40979,16569,51382,dessert,3.85,1.0,W1ZMG
40980,16569,51382,butter milk,13.65,1.0,7DUMI
40981,20323,51383,house keeping products,10.15,1.0,9VWB9
40982,10361,51384,decalcifier,7.35,1.0,B32W0
40983,19065,51387,cream,15.62,1.0,ERTYE
40984,16622,51388,margarine,11.16,1.0,LQ018
40985,16622,51388,other vegetables,13.05,1.0,9Y7M0
40986,16622,51388,margarine,9.95,1.0,U6L1W
